time,close,open,high,low,volume
2012/5/3,80.18,80.12,80.54,80.11,100000
2012/5/4,79.83,80.2,80.32,79.8,100000
2012/5/7,79.89,79.74,79.98,79.64,100000
2012/5/8,79.866,79.9,80.06,79.694,100000
2012/5/9,79.613,79.867,79.922,79.416,100000
2012/5/10,79.879,79.614,79.997,79.589,100000
2012/5/11,79.927,79.878,79.974,79.724,100000
2012/5/14,79.852,79.952,80.166,79.665,100000
2012/5/15,80.228,79.841,80.314,79.795,100000
2012/5/16,80.325,80.229,80.531,80.183,100000
2012/5/17,79.308,80.324,80.375,79.121,100000
2012/5/18,78.988,79.311,79.445,78.981,100000
2012/5/21,79.278,79.198,79.429,79.089,100000
2012/5/22,79.951,79.278,80.116,79.256,100000
2012/5/23,79.431,79.95,80.044,79.186,100000
2012/5/24,79.555,79.431,79.606,79.315,100000
2012/5/25,79.65,79.557,79.793,79.473,100000
2012/5/28,79.465,79.648,79.66,79.318,100000
2012/5/29,79.51,79.464,79.618,79.352,100000
2012/5/30,79.093,79.516,79.542,78.85,100000
2012/5/31,78.37,79.089,79.102,78.21,100000
2012/6/1,78.039,78.36,78.666,77.646,100000
2012/6/4,78.323,78.091,78.414,77.97,100000
2012/6/5,78.74,78.333,78.948,78.103,100000
2012/6/6,79.238,78.739,79.26,78.596,100000
2012/6/7,79.653,79.239,79.77,79.192,100000
2012/6/8,79.471,79.65,79.736,79.099,100000
2012/6/11,79.373,79.477,79.703,79.341,100000
2012/6/12,79.552,79.371,79.673,79.151,100000
2012/6/13,79.419,79.551,79.723,79.282,100000
2012/6/14,79.392,79.423,79.458,79.145,100000
2012/6/15,78.721,79.392,79.492,78.594,100000
2012/6/18,79.099,78.917,79.283,78.843,100000
2012/6/19,78.976,79.096,79.097,78.845,100000
2012/6/20,79.458,78.974,79.673,78.785,100000
2012/6/21,80.204,79.458,80.315,79.374,100000
2012/6/22,80.4,80.205,80.55,79.995,100000
2012/6/25,79.625,80.458,80.601,79.423,100000
2012/6/26,79.487,79.625,79.765,79.215,100000
2012/6/27,79.675,79.494,79.848,79.337,100000
2012/6/28,79.405,79.675,79.738,79.206,100000
2012/6/29,79.78,79.408,79.972,79.118,100000
2012/7/2,79.503,79.912,79.959,79.294,100000
2012/7/3,79.807,79.5,79.911,79.397,100000
2012/7/4,79.859,79.818,79.87,79.577,100000
2012/7/5,79.895,79.856,80.077,79.543,100000
2012/7/6,79.655,79.893,79.994,79.473,100000
2012/7/9,79.538,79.645,79.718,79.401,100000
2012/7/10,79.378,79.538,79.57,79.187,100000
2012/7/11,79.708,79.393,79.774,79.122,100000
2012/7/12,79.266,79.699,79.931,79.164,100000
2012/7/13,79.18,79.263,79.377,79.066,100000
2012/7/16,78.845,79.23,79.23,78.676,100000
2012/7/17,79.059,78.852,79.157,78.779,100000
2012/7/18,78.796,79.059,79.139,78.745,100000
2012/7/19,78.61,78.79,78.808,78.428,100000
2012/7/20,78.48,78.615,78.787,78.438,100000
2012/7/23,78.32,78.45,78.515,77.939,100000
2012/7/24,78.155,78.318,78.361,78.086,100000
2012/7/25,78.126,78.152,78.263,78.056,100000
2012/7/26,78.2,78.135,78.297,78.002,100000
2012/7/27,78.41,78.206,78.633,78.062,100000
2012/7/30,78.15,78.455,78.5,78.092,100000
2012/7/31,78.102,78.153,78.285,78.023,100000
2012/8/1,78.41,78.102,78.485,77.907,100000
2012/8/2,78.228,78.413,78.522,78.1,100000
2012/8/3,78.45,78.228,78.755,78.054,100000
2012/8/6,78.239,78.594,78.623,78.126,100000
2012/8/7,78.579,78.24,78.72,78.141,100000
2012/8/8,78.418,78.579,78.638,78.218,100000
2012/8/9,78.571,78.418,78.771,78.277,100000
2012/8/10,78.249,78.566,78.62,78.145,100000
2012/8/13,78.306,78.275,78.358,78.145,100000
2012/8/14,78.723,78.308,78.915,78.296,100000
2012/8/15,78.953,78.721,79.028,78.576,100000
2012/8/16,79.312,78.976,79.386,78.937,100000
2012/8/17,79.55,79.312,79.554,79.215,100000
2012/8/20,79.468,79.543,79.639,79.302,100000
2012/8/21,79.27,79.465,79.503,79.205,100000
2012/8/22,78.541,79.27,79.355,78.264,100000
2012/8/23,78.523,78.542,78.676,78.344,100000
2012/8/24,78.61,78.52,78.705,78.438,100000
2012/8/27,78.739,78.65,78.823,78.616,100000
2012/8/28,78.519,78.74,78.755,78.44,100000
2012/8/29,78.672,78.519,78.768,78.465,100000
2012/8/30,78.603,78.687,78.729,78.482,100000
2012/8/31,78.38,78.602,78.621,78.173,100000
2012/9/3,78.274,78.317,78.38,78.178,100000
2012/9/4,78.419,78.278,78.451,78.263,100000
2012/9/5,78.386,78.417,78.515,78.286,100000
2012/9/6,78.858,78.388,79.013,78.363,100000
2012/9/7,78.23,78.853,78.997,77.999,100000
2012/9/10,78.249,78.217,78.309,78.168,100000
2012/9/11,77.785,78.248,78.255,77.684,100000
2012/9/12,77.827,77.773,77.947,77.722,100000
2012/9/13,77.473,77.827,77.855,77.12,100000
2012/9/14,78.37,77.476,78.376,77.476,100000
2012/9/17,78.708,78.346,78.907,78.149,100000
2012/9/18,78.758,78.708,78.848,78.47,100000
2012/9/19,78.351,78.758,79.191,78.232,100000
2012/9/20,78.226,78.35,78.442,78.004,100000
2012/9/21,78.119,78.225,78.349,78.094,100000
2012/9/24,77.832,78.115,78.145,77.787,100000
2012/9/25,77.787,77.836,77.907,77.646,100000
2012/9/26,77.715,77.786,77.883,77.573,100000
2012/9/27,77.609,77.716,77.736,77.564,100000
2012/9/28,77.872,77.608,78.089,77.42,100000
2012/10/1,77.985,77.953,78.127,77.773,100000
2012/10/2,78.159,77.985,78.195,77.961,100000
2012/10/3,78.479,78.159,78.565,78.11,100000
2012/10/4,78.475,78.477,78.698,78.287,100000
2012/10/5,78.63,78.475,78.851,78.259,100000
2012/10/8,78.292,78.64,78.741,78.065,100000
2012/10/9,78.242,78.287,78.414,78.137,100000
2012/10/10,78.129,78.242,78.353,78.108,100000
2012/10/11,78.384,78.136,78.555,77.929,100000
2012/10/12,78.4,78.375,78.513,78.269,100000
2012/10/15,78.682,78.407,78.829,78.315,100000
2012/10/16,78.849,78.675,78.945,78.673,100000
2012/10/17,79.039,78.849,79.062,78.597,100000
2012/10/18,79.273,79.022,79.433,78.976,100000
2012/10/19,79.31,79.272,79.409,79.121,100000
2012/10/22,79.915,79.266,79.946,79.198,100000
2012/10/23,79.85,79.915,79.988,79.698,100000
2012/10/24,79.784,79.85,79.905,79.673,100000
2012/10/25,80.337,79.784,80.348,79.775,100000
2012/10/26,79.622,80.336,80.359,79.483,100000
2012/10/29,79.758,79.692,79.855,79.51,100000
2012/10/30,79.583,79.758,80.095,79.264,100000
2012/10/31,79.799,79.583,79.938,79.502,100000
2012/11/1,80.148,79.8,80.186,79.792,100000
2012/11/2,80.458,80.148,80.655,80.133,100000
2012/11/5,80.21,80.495,80.543,80.137,100000
2012/11/6,80.37,80.212,80.424,79.946,100000
2012/11/7,79.93,80.37,80.379,79.743,100000
2012/11/8,79.466,79.931,79.98,79.305,100000
2012/11/9,79.46,79.466,79.592,79.058,100000
2012/11/12,79.533,79.422,79.545,79.339,100000
2012/11/13,79.413,79.533,79.622,79.193,100000
2012/11/14,80.153,79.413,80.289,79.377,100000
2012/11/15,81.111,80.154,81.432,80.107,100000
2012/11/16,81.27,81.111,81.42,80.88,100000
2012/11/19,81.31,81.407,81.565,81.069,100000
2012/11/20,81.675,81.308,81.738,81.12,100000
2012/11/21,82.512,81.674,82.534,81.635,100000
2012/11/22,82.4,82.513,82.817,82.244,100000
2012/11/23,82.41,82.435,82.488,82.045,100000
2012/11/26,82.038,82.364,82.602,81.908,100000
2012/11/27,82.076,82.036,82.295,81.841,100000
2012/11/28,82.065,82.073,82.193,81.675,100000
2012/11/29,82.11,82.066,82.196,81.897,100000
2012/11/30,82.46,82.109,82.728,82.032,100000
2012/12/3,82.163,82.383,82.484,81.978,100000
2012/12/4,81.875,82.162,82.195,81.702,100000
2012/12/5,82.404,81.877,82.461,81.779,100000
2012/12/6,82.394,82.404,82.598,82.182,100000
2012/12/7,82.49,82.395,82.806,82.16,100000
2012/12/10,82.331,82.531,82.621,82.106,100000
2012/12/11,82.519,82.333,82.555,82.287,100000
2012/12/12,83.169,82.52,83.275,82.484,100000
2012/12/13,83.602,83.166,83.652,83.144,100000
2012/12/14,83.46,83.602,83.942,83.301,100000
2012/12/17,83.86,84.086,84.193,83.595,100000
2012/12/18,84.249,83.86,84.267,83.804,100000
2012/12/19,84.08,84.254,84.596,83.924,100000
2012/12/20,84.332,84.08,84.434,83.843,100000
2012/12/21,84.22,84.333,84.423,83.842,100000
2012/12/24,84.819,84.364,84.85,84.307,100000
2012/12/26,85.476,85.225,85.701,85.203,100000
2012/12/27,86.271,85.472,86.322,85.465,100000
2012/12/28,85.993,86.274,86.617,85.932,100000
